City,Zipcode,Marital_Status,Family_Size,Credit_Score,Current_Residence,Annual_Income,DTI,Location,Square_Footage,Upgrade_Score,Bedroom_Count,Bathroom_Count,Master_Location,Lot_Size,Closing_Date,Appraised_Value,Price,Closing_Interest_Rate,Monthly_Payment,Loan_Term,Feedback,Inflation_Rate,Unemployment_Rate,Current_Market_Interest_Rate,Year_Closed,Median_Price_of_Nearby_Homes,Sentiment_Score
Aubrey,10709,Unmarried,1,616,Rent,56071.45768679063,0.09243482304244409,Suburban,750.2604950675939,2,4,3,Downstairs,0.9909078158400726,2021-09-21,557346,134208.12981357408,4.887459859973058,3342,30,The process was smooth but some issues with the kitchen.,2.1181258672567633,0.6057748249285715,2.2401422785629723,2022,104621,0.4
Little Elm,71673,Married,1,603,Rent,16188.186296451286,0.5440250019981169,Rural,807.1633315431056,3,3,2,Downstairs,1.5343516843856104,2021-08-25,998537,289362.50993599516,7.411487082098828,2195,29,The process was smooth but some issues with the kitchen.,0.6895925883879561,8.644273959461907,4.371025432497911,2022,139457,0.4
Little Elm,40123,Unmarried,3,417,Own,44822.607625152894,0.43734416407063476,Suburban,1293.2119575949855,5,1,2,Downstairs,1.763793807811672,2020-01-04,471070,214846.89248236793,7.191103482679544,2311,30,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,5.753374769438114,7.231550811031334,2020,990414,0.5
Josephine,10709,Unmarried,3,438,Rent,152671.41486922384,0.05935170083024712,Suburban,2913.3972956157895,2,4,3,Downstairs,1.7856097376688809,2022-07-09,114068,677716.460004677,3.4186290468141634,2781,19,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,0.06262259446652818,2.749030115869412,2021,498783,0.5
Frisco,15244,Married,2,516,Rent,63448.162316962946,0.25173816704394625,Rural,641.3706268985586,4,1,1,Downstairs,1.9733532516116845,2021-05-23,434519,169683.40120578842,5.6071388826704,4974,30,"Very happy with the final product, but the timeline was delayed.",1.6544587711856433,2.4875876006334536,2.2401422785629723,2021,527963,0.5
McKinney,10709,Married,3,613,Rent,49775.104076857024,0.3308565437287952,Rural,764.0158189183985,2,2,1,Downstairs,1.070752372068607,2022-03-04,608615,306815.3907003452,5.620689154575974,3299,30,The process was smooth but some issues with the kitchen.,3.755160592616249,5.59857223674457,2.374099832083611,2020,611971,0.4
Aubrey,24982,Unmarried,1,764,Own,109858.24759067324,0.4945552999434229,Suburban,1932.5566187894942,3,3,3,Downstairs,0.10729491039206343,2022-03-20,267292,292342.1212654959,5.6906197859165975,3845,15,The process was smooth but some issues with the kitchen.,0.005665144307003267,2.985651582439802,6.286311688924724,2021,647191,0.4
Frisco,40790,Married,1,598,Rent,41299.73445396252,0.8150273322356402,Urban,771.6423516539629,2,1,1,Downstairs,1.9733532516116845,2022-11-10,861786,139240.43592659998,7.411487082098828,4723,30,The process was smooth but some issues with the kitchen.,0.9843885443701481,4.012033627117762,2.2401422785629723,2022,990414,0.4
McKinney,57266,Married,3,804,Rent,129133.11387287357,0.5499119617532408,Rural,2101.2777639141586,2,3,2,Upstairs,1.3140869327419222,2020-08-29,161666,374774.95090853336,7.264770088438984,3628,28,"Very happy with the final product, but the timeline was delayed.",6.022180295308664,0.9577345989474431,2.2401422785629723,2022,594063,0.5
Frisco,10709,Married,3,616,Rent,36285.752725389386,0.3244424747349907,Urban,1184.8933071293063,3,1,2,Upstairs,0.9353301323386362,2020-01-04,444769,301575.01949051267,2.5248681817742606,4974,30,"Very happy with the final product, but the timeline was delayed.",5.962040860582345,3.1393116577136793,2.6179280102917266,2022,420668,0.5
Aubrey,23856,Married,1,843,Own,78969.22941838313,0.3720107900903854,Rural,1436.677282934356,1,4,1,Downstairs,1.6638769853568696,2023-02-10,311160,389510.3034989693,2.5248681817742606,1381,30,Had a terrible experience with the customer service.,5.004180546001259,9.724198958833773,3.9261302062331045,2022,831194,-1.0
Celina,27568,Married,2,653,Rent,125849.04746202238,0.13768693830507767,Suburban,2279.7317383436116,2,1,1,Downstairs,1.3675356940212813,2023-01-19,534382,325269.2042959861,4.0676514903368,4374,30,The process was smooth but some issues with the kitchen.,7.903099557849595,2.715573663553317,2.2401422785629723,2021,559115,0.4
Little Elm,10709,Married,2,582,Rent,124270.74468193948,0.2387172038118182,Suburban,2655.4102572997667,4,1,2,Upstairs,0.839657068601089,2021-05-28,172965,508825.5163677256,2.5248681817742606,4205,15,"The home is fantastic, I love the upgrades!",5.4253314136210395,4.401854468960343,2.2401422785629723,2021,409688,0.5125
Josephine,79737,Unmarried,2,344,Rent,74396.99333770432,0.7811346938457571,Urban,1631.2642058650176,3,1,2,Upstairs,1.8918808031753136,2023-12-27,816375,339051.19550814474,4.919092044517396,4427,30,"Very happy with the final product, but the timeline was delayed.",2.555516215722478,4.37192651651194,2.258963852103152,2020,575863,0.5
Dallas,35160,Unmarried,3,843,Rent,124821.48903665083,0.39991660180426103,Suburban,2188.000821798158,2,3,2,Downstairs,1.2551067718463857,2021-02-26,405093,509692.97156629857,3.564843071777329,4974,15,The process was smooth but some issues with the kitchen.,1.9144722782352694,1.6982412962807567,2.2401422785629723,2021,104621,0.4
Celina,55240,Unmarried,1,493,Own,72134.30614417451,0.4980842954170348,Suburban,1503.6230926535325,4,1,2,Downstairs,0.25775390897922346,2022-12-18,490517,301065.0530961326,3.7412911941355316,4403,19,"The home is fantastic, I love the upgrades!",1.334663675783923,5.1200933192167,2.871237585191109,2020,767890,0.5125
Fate,94743,Married,2,843,Rent,73400.09800228971,0.5113181580885681,Rural,1194.6761147403026,1,4,1,Upstairs,0.9117756367051904,2022-09-26,364604,287096.52182255976,5.091857052278465,4475,30,Had a terrible experience with the customer service.,1.122900765354626,7.223325182493858,2.2401422785629723,2021,965775,-1.0
Aubrey,30833,Married,1,411,Own,88576.82750491834,0.20274789027080822,Urban,1218.2523263496755,1,3,3,Downstairs,1.3161292578070842,2020-04-25,176666,324722.0307496281,4.735022567147174,3883,30,Had a terrible experience with the customer service.,5.4947588572610275,8.999559190943888,3.7588290172023755,2021,849268,-1.0
McKinney,18981,Unmarried,1,300,Rent,31550.015390859895,0.34006459262375516,Suburban,620.7876785976927,5,3,2,Upstairs,1.379810672632171,2022-03-22,916138,238327.2564357908,2.9912499540726065,4385,30,"Very happy with the final product, but the timeline was delayed.",3.8207175922149665,5.067497301457336,6.082325889654862,2021,474478,0.5
Celina,10709,Married,2,590,Own,113898.69077425417,0.23131885758662335,Rural,2024.9465400925412,2,2,2,Downstairs,1.4738374693652925,2020-01-04,655693,478575.7895311791,4.509395666343709,3059,30,"Very happy with the final product, but the timeline was delayed.",5.597275075984404,5.296187215740081,3.0153064017602977,2020,309979,0.5
Josephine,10709,Unmarried,4,843,Own,78173.88823050482,0.5456763785301674,Urban,1185.7178223612589,3,1,3,Upstairs,1.9733532516116845,2022-12-16,991892,257494.20918157048,5.487246186205212,4974,15,"Very happy with the final product, but the timeline was delayed.",5.908610132841653,3.2265131225724626,2.5243509404241893,2021,678431,0.5
Little Elm,44799,Married,1,536,Own,153230.99385572743,0.08404250579874421,Urban,3140.991139162328,4,1,1,Downstairs,1.7036068394203645,2021-03-17,381939,698277.0583237538,4.507895408612849,1140,30,"Very happy with the final product, but the timeline was delayed.",5.675576653947958,5.1529338218110095,2.2401422785629723,2020,219265,0.5
Dallas,58401,Married,3,664,Own,50121.83817356203,0.5097720006120503,Urban,860.6983173444733,2,4,1,Upstairs,1.1655398195229834,2020-01-04,326936,290717.5575297059,5.275259544993783,4508,30,The process was smooth but some issues with the kitchen.,0.454496653978101,0.06262259446652818,3.0843721056198654,2020,712438,0.4
McKinney,24268,Unmarried,1,582,Own,75122.89416820038,0.5426700403649486,Rural,1181.0300906646698,5,2,2,Upstairs,1.3938854169236528,2021-08-19,445408,246758.13195848936,6.198368636387288,2356,28,"The home is fantastic, I love the upgrades!",4.20274217531465,4.006965159824676,2.2401422785629723,2020,371348,0.5125
Little Elm,55451,Married,2,560,Rent,51687.149900576725,0.17295918158408757,Suburban,904.7662050946899,5,1,2,Downstairs,1.9733532516116845,2022-04-03,653329,136638.9850899782,4.845982472153491,4655,30,"The home is fantastic, I love the upgrades!",7.1611958417138375,7.18427559645694,3.867656419306702,2022,104621,0.5125
McKinney,10709,Married,1,759,Own,128085.7758194524,0.20416010557648548,Suburban,2414.898622762688,1,1,1,Upstairs,0.9816884817173707,2023-04-26,799942,472800.3383312483,5.774959892619272,2835,29,Had a terrible experience with the customer service.,0.0845075896648082,7.0334082003160345,2.2401422785629723,2021,949464,-1.0
Aubrey,49420,Unmarried,1,843,Rent,136248.25968142293,0.7798814440941816,Urban,2348.347328076173,3,3,2,Downstairs,1.4760861660788398,2022-09-09,100089,464452.6589317022,5.053609455173659,3821,28,"Very happy with the final product, but the timeline was delayed.",2.7602152193829625,7.610515409246107,3.1402249548545362,2020,608912,0.5
Fate,10709,Married,3,573,Rent,96390.29611951788,0.5622505155527339,Suburban,1481.6794316912649,3,1,2,Upstairs,1.9733532516116845,2023-03-27,998537,355142.05366019957,4.820203475244365,4586,17,The process was smooth but some issues with the kitchen.,5.944387500585766,2.4482269878946505,2.2401422785629723,2020,277298,0.4
Frisco,10709,Married,2,684,Own,99756.55257411631,0.43667487277698946,Rural,1877.393833520468,2,4,2,Upstairs,1.8696847941482546,2020-01-11,365853,236610.4325208515,5.368045822566,4222,30,The process was smooth but some issues with the kitchen.,7.549767327891254,2.124034102179471,3.957112075557631,2022,154739,0.4
Dallas,18949,Married,1,774,Own,75313.89368378192,0.06889340283353577,Rural,1215.7399083355788,3,1,2,Upstairs,1.4302190467435076,2020-01-04,444090,302314.04496982484,2.5248681817742606,3720,15,The process was smooth but some issues with the kitchen.,5.856093726719909,5.202728311932333,2.2401422785629723,2020,160868,0.4
McKinney,69197,Unmarried,3,602,Rent,53935.713924025746,0.5090009966962994,Urban,966.454739341101,3,2,2,Upstairs,1.4555059957528294,2021-02-19,998537,201731.02317786386,5.206200450145958,4840,30,The process was smooth but some issues with the kitchen.,5.405664121844695,5.039649006510135,3.8522104369888694,2020,104621,0.4
Celina,61781,Married,4,641,Own,134371.8356236236,0.46747970771494307,Urban,2382.1099973052856,2,3,1,Downstairs,0.9171590482184111,2021-02-03,100089,594284.450628262,3.0350523743367974,4284,29,The process was smooth but some issues with the kitchen.,0.005665144307003267,8.531544928207474,3.07199856571853,2021,344476,0.4
Dallas,51833,Unmarried,2,487,Rent,45775.127853794475,0.3673908209035497,Rural,1111.9493477282524,4,2,2,Upstairs,1.371391184386714,2021-03-02,656218,187911.63122041975,2.5248681817742606,4974,17,"The home is fantastic, I love the upgrades!",4.74002170590676,0.06262259446652818,2.2401422785629723,2022,224845,0.5125
Dallas,34471,Married,2,435,Rent,40545.979025484914,0.4507796912763292,Urban,850.1113566560123,5,4,3,Upstairs,0.6460487997658542,2023-05-15,859479,100000.0,3.0168583024388034,4660,16,"The home is fantastic, I love the upgrades!",5.087632856676036,0.6766004883408825,2.2401422785629723,2021,464195,0.5125
Dallas,46807,Unmarried,1,843,Rent,141583.87019310912,0.0457397488227999,Urban,2264.12033663188,4,1,2,Downstairs,1.5913085706910588,2020-01-04,998537,292041.56156632997,3.819692401940749,2378,17,"Very happy with the final product, but the timeline was delayed.",5.2377007755889675,1.3141150585161077,2.797895485689694,2020,611873,0.5
Josephine,10709,Married,2,578,Rent,71222.78601244673,0.01579809103793432,Suburban,1790.425746389479,2,3,2,Downstairs,1.0688631207700467,2021-03-23,552827,381526.51423470443,5.423601177453206,4974,21,"Very happy with the final product, but the timeline was delayed.",0.9355644657022619,4.83727668673094,2.666588071820385,2022,895334,0.5
McKinney,49542,Unmarried,1,657,Rent,86424.74983124045,0.28868755394322887,Rural,1218.3157596264477,3,2,2,Upstairs,1.7715487385201265,2021-07-29,537638,215380.6706241232,3.2305762813630032,2709,18,The process was smooth but some issues with the kitchen.,3.6462460990947574,3.8107350471979213,2.2401422785629723,2020,378727,0.4
Aubrey,46210,Unmarried,1,340,Own,49363.84151906631,0.14317656982832555,Rural,652.7642168925069,4,2,1,Upstairs,1.9733532516116845,2022-06-11,998537,166960.7661550679,4.1868748781054625,4580,15,"Very happy with the final product, but the timeline was delayed.",3.0711357079746606,2.232231355824463,2.2401422785629723,2020,798656,0.5
Dallas,33705,Unmarried,4,673,Rent,91472.05446597894,0.4190259902904585,Urban,1427.2900655026524,4,1,2,Downstairs,1.5081209925738481,2021-04-07,202636,362389.36295639107,6.242568220399075,4974,30,"Very happy with the final product, but the timeline was delayed.",1.5943609644471883,3.1424471482181273,2.2401422785629723,2021,174451,0.5
Dallas,84675,Married,2,537,Rent,39329.481901218314,0.055760515879075594,Rural,500.0,1,1,2,Downstairs,1.5207236067951766,2023-02-26,186033,100000.0,2.729408997407123,3783,27,Had a terrible experience with the customer service.,7.341555867190926,2.0323613668270504,2.2401422785629723,2021,910857,-1.0
McKinney,58875,Married,1,656,Own,138432.20274337503,0.013098392976243023,Suburban,2859.2453638777893,5,2,1,Upstairs,0.40691791189958626,2020-11-29,120333,673776.0617444307,4.541937366681546,4974,27,"The home is fantastic, I love the upgrades!",1.2805159659555208,9.727844794737289,6.15880182041016,2020,777781,0.5125
Aubrey,77300,Married,2,843,Own,107893.56875857059,0.2026035384870547,Urban,1681.8620155266044,3,4,1,Upstairs,1.6369266385121126,2021-09-28,100089,431328.1785600127,5.345019047929808,4612,15,"Very happy with the final product, but the timeline was delayed.",5.852052842998786,1.4928265535931315,3.041097759937345,2022,444981,0.5
Aubrey,10709,Unmarried,3,590,Own,149755.0190554079,0.581369277425967,Rural,2955.4325134831192,1,1,2,Upstairs,1.4993802253638258,2020-09-05,576301,644212.8312298715,2.5248681817742606,4216,17,Had a terrible experience with the customer service.,6.946548174192483,5.939151238812448,4.487091680757818,2020,590962,-1.0
Aubrey,35415,Unmarried,4,843,Rent,127559.6239111481,0.5422115028600154,Rural,2564.6214934182003,2,3,2,Upstairs,0.9987489553894002,2022-01-03,885696,590742.7241492679,4.783740707545546,4031,15,The process was smooth but some issues with the kitchen.,4.103117766023404,7.472795513648924,2.5920926996123748,2020,638684,0.4
Little Elm,43310,Unmarried,1,448,Own,23497.464920640483,0.18867906130966997,Suburban,724.3808555502724,4,3,1,Upstairs,1.9733532516116845,2023-08-02,998537,100000.0,2.5248681817742606,4974,17,"The home is fantastic, I love the upgrades!",2.539632319194716,4.3499223478911695,2.2401422785629723,2020,474223,0.5125
Josephine,10709,Unmarried,2,500,Rent,83365.54715408807,0.1254178182333743,Suburban,1364.542462836739,2,3,2,Downstairs,1.051125472128124,2023-12-27,692981,230258.38213448017,3.2255791053156315,3596,30,"Very happy with the final product, but the timeline was delayed.",8.664126739669927,7.04142373579662,3.495894169148872,2021,104621,0.5
Dallas,86616,Married,1,721,Own,66328.0203868387,0.007265067379235673,Suburban,1661.4615821318864,3,1,2,Upstairs,0.9447993780591168,2022-08-21,305944,390408.5913480378,4.205782518586607,3274,19,"Very happy with the final product, but the timeline was delayed.",2.3046195650060026,9.298782868420425,2.2401422785629723,2023,451689,0.5
Aubrey,27658,Married,1,473,Rent,29234.779705532113,0.4676144885016482,Suburban,793.6193541933861,3,1,2,Upstairs,0.8508459264824116,2023-07-08,372083,145263.30925351364,4.133995567570829,3604,30,"Very happy with the final product, but the timeline was delayed.",2.567368227670703,2.429506712848319,3.2728782245845798,2022,623648,0.5
Dallas,10709,Married,3,680,Own,102391.27593863144,0.24831256282675784,Rural,1547.490973178165,3,3,3,Downstairs,1.9733532516116845,2020-01-04,938937,273561.1268618117,4.9569740165723655,4933,30,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,3.4917745448373947,2.2401422785629723,2021,592077,0.5
Aubrey,12588,Married,3,450,Own,120875.5363402309,0.41388027790334947,Urban,1811.5090199660654,5,3,1,Downstairs,1.9015005994800172,2022-10-01,579813,390619.5642835149,5.053994556726363,4096,30,"Very happy with the final product, but the timeline was delayed.",9.770782259328513,1.4912675859890019,6.77762036718494,2022,863132,0.5
Dallas,10709,Unmarried,2,648,Rent,131096.4099714923,0.3670313584768222,Rural,1919.7263980145422,1,3,2,Downstairs,1.291974912614875,2021-11-27,185703,451547.2362616516,3.2532923198979202,2536,30,Had a terrible experience with the customer service.,2.869422918399757,0.5254113545226233,2.2401422785629723,2020,104621,-1.0
McKinney,65302,Married,1,568,Rent,126931.96320757971,0.16634904937534187,Rural,2881.2534063629014,4,1,2,Downstairs,1.445735791654554,2020-06-14,264938,690604.1562735481,3.517828677865169,1271,30,"The home is fantastic, I love the upgrades!",0.1585086628878356,0.06262259446652818,3.9381406766065314,2020,483291,0.5125
Frisco,87874,Married,1,813,Rent,164154.966246594,0.1733775332505076,Rural,2886.734891464336,2,2,2,Upstairs,1.49156401284705,2023-11-12,998537,510097.8976689994,4.021094541442414,4355,30,The process was smooth but some issues with the kitchen.,5.411762893528566,9.94994468693818,2.2401422785629723,2020,298152,0.4
Little Elm,22896,Married,2,776,Rent,92412.20325988629,0.2599152890752695,Urban,1737.199659462694,4,4,2,Upstairs,1.1056575368378412,2023-04-27,309793,360545.3483579642,3.3207486672495574,4974,15,"Very happy with the final product, but the timeline was delayed.",2.726224154569369,0.7090683555802677,3.4221197543350264,2021,755899,0.5
Fate,29632,Married,3,674,Own,115762.43022243778,0.05646194794296561,Suburban,2154.8982391455775,5,1,1,Upstairs,0.9359924150704126,2020-01-04,285921,513024.4465051272,7.411487082098828,3091,16,"Very happy with the final product, but the timeline was delayed.",3.13491350085596,3.2144116692149183,2.2401422785629723,2023,151681,0.5
Celina,16773,Married,1,843,Rent,26066.363295290394,0.5254081039382638,Rural,966.9696807476146,5,2,3,Downstairs,1.1140052931128386,2020-11-16,644876,261696.3180438192,4.838474181049179,2671,15,"The home is fantastic, I love the upgrades!",2.7969450250205776,4.872234003552874,2.2401422785629723,2020,282179,0.5125
Celina,65132,Married,1,391,Rent,142389.90748675168,0.03664185604288811,Urban,2752.90434597723,2,1,1,Downstairs,0.8223181491366093,2021-01-29,271171,518252.5661394069,5.166763713008754,3297,28,The process was smooth but some issues with the kitchen.,4.18202019765436,0.06262259446652818,2.2401422785629723,2020,198369,0.4
Little Elm,55957,Unmarried,1,836,Own,49008.52033398803,0.40501685583531344,Urban,1229.5536756896045,4,3,1,Upstairs,1.6960202244226332,2020-01-04,100951,227132.54996085158,7.127133035202458,4974,17,"The home is fantastic, I love the upgrades!",5.506151718542713,0.9066383884108415,3.6029482210036248,2022,430281,0.5125
Dallas,41569,Unmarried,1,843,Own,155581.55164181243,0.1271077786050608,Rural,2843.822518475177,2,4,1,Downstairs,1.557589306896775,2021-09-20,100089,612227.01763514,5.380187015036592,3894,29,The process was smooth but some issues with the kitchen.,8.557498398996017,3.7989606178000432,2.2401422785629723,2020,635152,0.4
Dallas,32482,Unmarried,3,438,Rent,22257.31118094322,0.14569530684704063,Rural,500.0,4,3,2,Upstairs,1.9232422388082244,2021-10-03,856969,100000.0,7.110382380383063,4056,15,"Very happy with the final product, but the timeline was delayed.",6.718433970003535,3.96602733240601,4.522239485695746,2020,795284,0.5
Dallas,61594,Unmarried,4,735,Own,44969.80095891309,0.671029585789619,Suburban,1430.0498623158765,3,4,3,Upstairs,1.4710073882069943,2021-09-20,553147,282724.1540817775,3.1753131131584396,3751,15,The process was smooth but some issues with the kitchen.,7.772336102863901,2.218541564330171,4.133211608496367,2020,990414,0.4
Frisco,10709,Married,2,838,Own,149636.18215623638,0.15773173511069427,Rural,2591.1666776898237,3,1,1,Downstairs,1.239856553071001,2023-12-27,731237,496109.6774649325,4.6126819411597,3416,30,"Very happy with the final product, but the timeline was delayed.",7.170226744235484,8.69811427988505,2.2401422785629723,2020,708607,0.5
Frisco,32004,Unmarried,2,583,Rent,150671.56584407695,0.3994844863856457,Rural,3183.9328684485654,2,2,1,Upstairs,0.7108110613699636,2020-05-29,428594,540314.6332649447,2.5248681817742606,4867,15,The process was smooth but some issues with the kitchen.,0.005665144307003267,5.0878788850790535,2.2401422785629723,2020,884505,0.4
Fate,55319,Married,1,843,Rent,72112.44280568213,0.11797402759085485,Rural,952.4076190409745,4,2,2,Upstairs,1.4832390717077626,2020-01-04,432071,100000.0,2.5248681817742606,3909,30,"Very happy with the final product, but the timeline was delayed.",7.1142756443057324,8.594593177876868,3.240033152881581,2022,474948,0.5
McKinney,41794,Married,1,843,Own,85315.00528587218,0.5102579874174669,Suburban,1165.279138903574,5,1,2,Upstairs,1.8217715783377653,2021-04-25,201952,214187.41195568637,4.9875860891094215,4284,15,"Very happy with the final product, but the timeline was delayed.",1.5507772109583593,5.73099578793544,2.2401422785629723,2020,411516,0.5
Little Elm,10709,Unmarried,2,843,Rent,119000.73831591723,0.37903483243216346,Suburban,2505.5507438518325,3,4,2,Upstairs,0.603170410203769,2020-12-02,708338,411562.88462638686,4.532694548410904,3553,15,"Very happy with the final product, but the timeline was delayed.",3.0035342740743665,3.6041843863817093,2.4853221546582343,2021,264676,0.5
McKinney,75283,Unmarried,1,395,Own,26439.42576373116,0.3640309368567072,Suburban,500.0,4,3,2,Upstairs,1.1424038541076411,2021-12-20,367161,100000.0,2.8164686187201498,4974,29,"The home is fantastic, I love the upgrades!",5.600780694368508,2.5189604125340406,4.998379787566384,2022,458146,0.5125
Aubrey,10709,Unmarried,3,507,Rent,117222.18901117967,0.1829237791646811,Urban,1641.9954339303395,3,3,2,Downstairs,1.0450354607141092,2023-01-31,995169,249161.06361939458,5.220937350041387,4974,28,The process was smooth but some issues with the kitchen.,1.3025822306469244,4.428274692132959,5.742903192152128,2021,179044,0.4
Dallas,48719,Married,1,843,Rent,165708.02540658644,0.11169412356949096,Urban,3197.1463831029905,4,4,1,Upstairs,0.39273088937467726,2020-11-28,673910,716134.3533554222,7.042976745781679,4608,29,"The home is fantastic, I love the upgrades!",3.5612551144239006,6.923347696323848,2.2401422785629723,2020,797523,0.5125
Aubrey,10709,Unmarried,1,459,Own,44885.27241962799,0.5021500866818,Rural,903.1227923448165,2,3,2,Upstairs,1.5742869206432806,2021-02-04,998537,143714.20977591397,2.5248681817742606,4974,30,The process was smooth but some issues with the kitchen.,5.1185357414757915,8.414834083661805,2.2401422785629723,2021,361481,0.4
Fate,37757,Married,1,843,Rent,56181.78253505399,0.37903049163591623,Rural,1083.975925358791,5,4,1,Downstairs,1.9308764769499445,2022-08-26,352513,278792.0999474366,3.0943741109458065,4256,30,"Very happy with the final product, but the timeline was delayed.",8.300177670765311,1.7407845786676006,2.2573025595135516,2020,714950,0.5
Josephine,10709,Married,3,748,Rent,42063.76020048248,0.33059713185207024,Suburban,500.0,4,3,1,Upstairs,0.7226370568363039,2020-06-11,350590,100000.0,2.5248681817742606,4974,30,"Very happy with the final product, but the timeline was delayed.",3.525351481003519,4.287305205782567,3.1103359452571944,2022,970936,0.5
Dallas,48308,Unmarried,1,381,Own,45751.709492216934,0.38094826509164753,Rural,925.4538302125767,3,3,3,Downstairs,1.0896688778468513,2020-01-05,100089,216279.00355069348,3.6537944223136525,4974,15,The process was smooth but some issues with the kitchen.,4.335756215849617,7.898371926383362,5.124168226232615,2021,901687,0.4
Josephine,76287,Unmarried,3,843,Own,59728.1596855925,0.4028057871575081,Rural,1058.0803195262679,2,4,3,Downstairs,0.6021837481470409,2021-03-13,100089,141892.9438464921,2.5248681817742606,2437,30,The process was smooth but some issues with the kitchen.,6.270780960138815,0.06262259446652818,2.2653575311192284,2021,628732,0.4
Fate,17439,Unmarried,1,604,Own,79861.0786474771,0.18783230537148887,Rural,1634.8080823977457,3,1,1,Upstairs,1.1945564357152012,2022-03-04,998537,355125.3240449852,7.3286099931118915,4974,18,"Very happy with the final product, but the timeline was delayed.",0.6409620907315823,2.2777505840500867,2.2401422785629723,2020,104621,0.5
Celina,23920,Married,1,729,Own,90734.98675338786,0.22611545309622522,Urban,945.3903463257988,2,1,1,Upstairs,0.815042318779174,2021-04-09,100089,109235.80942733564,4.01136768237801,4974,16,The process was smooth but some issues with the kitchen.,3.7510380066593965,3.971221216020031,2.635532576798205,2020,255676,0.4
Aubrey,10709,Unmarried,4,765,Rent,40912.9135939551,0.43140517135501083,Rural,981.253176783124,1,1,2,Upstairs,1.2734407625253872,2021-04-17,910199,100000.0,3.4218141595573925,4974,15,Had a terrible experience with the customer service.,0.005665144307003267,3.4935625444197425,4.672233742988485,2020,480692,-1.0
Celina,45801,Married,2,833,Own,86300.19434438027,0.5868270981113687,Urban,1863.3735484288263,3,1,2,Downstairs,1.2269967429082884,2021-06-12,423862,542701.7991296295,5.7240984742361265,4974,15,The process was smooth but some issues with the kitchen.,4.583335516192154,1.7719015965509417,3.222197812203215,2020,104621,0.4
Josephine,10709,Unmarried,3,633,Own,97701.21480554654,0.5887025143066708,Suburban,1938.7350693733222,5,1,1,Upstairs,1.9733532516116845,2022-07-23,726202,411680.52121306304,4.985171108445709,4974,30,"The home is fantastic, I love the upgrades!",0.3773748330242801,3.7221654985325143,2.2401422785629723,2021,677188,0.5125
Dallas,51187,Married,2,843,Rent,25767.83320514197,0.7598493408849913,Urban,588.9220369252774,4,1,2,Downstairs,0.5891067242975768,2020-01-04,407223,100000.0,7.411487082098828,4974,30,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,0.06262259446652818,2.2401422785629723,2021,462908,0.5
Aubrey,72426,Unmarried,1,727,Rent,103636.5172375437,0.6637874689916977,Rural,1743.8161573277002,5,2,2,Upstairs,1.3518965479795053,2021-04-23,735773,373493.72254545754,6.699188255056954,4021,30,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,2.2673274507812318,3.1534778588018293,2020,726567,0.5
Celina,52738,Unmarried,3,843,Own,19217.85113713152,0.8135293932103247,Urban,563.5226650757724,3,4,1,Downstairs,1.214980127183068,2022-05-30,846879,197432.9556541748,5.0847942035649645,4543,16,The process was smooth but some issues with the kitchen.,3.12680073359828,3.2370110000115755,2.2401422785629723,2021,249424,0.4
Little Elm,21719,Married,1,581,Own,86926.57544463231,0.34742819124379193,Suburban,1571.0490950217802,4,3,1,Upstairs,1.729766854783738,2021-06-19,467623,424269.4578136448,6.538208694568677,4974,18,"The home is fantastic, I love the upgrades!",5.175573528461941,8.458466824596488,2.2401422785629723,2021,902045,0.5125
Aubrey,34590,Married,3,442,Rent,125432.50047098275,0.4793036876315956,Urban,2297.380230259556,3,1,2,Upstairs,0.7769093640216547,2023-03-28,685668,550571.0013411168,7.226355326588077,4974,30,The process was smooth but some issues with the kitchen.,1.0812431955636144,4.498007571187335,2.593010268293445,2021,573666,0.4
Dallas,10709,Unmarried,3,412,Own,73313.87926320675,0.4255367319431439,Rural,1367.2067664127644,3,4,1,Upstairs,1.9733532516116845,2020-03-19,360942,353384.3019126061,4.949399241435771,4974,18,The process was smooth but some issues with the kitchen.,0.3596700680213756,3.690453617665875,2.2401422785629723,2023,355958,0.4
Josephine,20790,Unmarried,3,769,Rent,28052.393418521104,0.536283301869317,Suburban,500.0,5,1,1,Upstairs,0.8529578100571176,2022-07-05,589448,100000.0,2.5248681817742606,4142,29,"Very happy with the final product, but the timeline was delayed.",3.2904954628756142,2.3659315539379584,3.374517435773678,2020,219373,0.5
Aubrey,51775,Married,2,577,Rent,107862.52719888535,0.2700028954983955,Rural,1538.4656417424758,5,3,1,Upstairs,1.8720056050643312,2022-07-03,556352,307137.0559857718,6.309273140573471,4974,30,"Very happy with the final product, but the timeline was delayed.",3.9984882702613316,3.458583739370479,2.2401422785629723,2022,679879,0.5
Josephine,19904,Unmarried,3,843,Own,45316.36455258709,0.5497446379167716,Suburban,1223.8206562140017,3,1,3,Downstairs,1.9733532516116845,2022-12-01,100089,246933.24209900582,5.713844397583555,1000,28,The process was smooth but some issues with the kitchen.,2.755560371919913,7.993311111643033,2.2401422785629723,2020,375677,0.4
